Address,Latitude,Longitude,Easting,Northing
WR14 3NZ,52.102605,-2.310121,378855,244964
WR2 4AF,52.186125,-2.233165,384156,254234
WR11 1DQ,52.085115,-1.938792,404291,242975
WR9 0AA,52.267131,-2.168002,388632,263232
WR14 1WD,52.133067,-2.329238,377561,248358
DY8 2XL,52.422919,-2.149507,389930,280558
WR8 0BL,52.076712,-2.236476,383890,242065
DY8 2XS,52.424078,-2.149923,389902,280687
DY10 1XA,52.383155,-2.233366,384213,276150
B98 7UH,52.282715,-1.91001,406236,264956
B60 1BA,52.337326,-2.053203,396472,271028
WR5 2LT,52.184026,-2.189963,387109,253992
WR10 2BX,52.125412,-2.074231,395015,247458
WR11 4QH,52.098908,-1.941372,404113,244509
B97 5LX,52.271626,-1.946846,403724,263720
B60 3NL,52.32488,-2.061302,395919,269644
DY13 8AX,52.349414,-2.275615,381323,272407
WR15 8XA,52.304268,-2.598086,359316,267518
WR15 8XA,52.304268,-2.598086,359316,267518
B98 8HB,52.308138,-1.935054,404525,267782
WR3 8HN,52.213454,-2.204652,386114,257268
B45 9EL,52.390816,-2.030711,398007,276977
DY11 5XQ,52.416933,-2.253982,382823,279912
B47 5JW,52.388232,-1.878573,408361,276696
ME13 8RZ,51.308644,0.883749,601090,160563
CT2 7AP,51.294086,1.074023,614417,159483
CT17 0AS,51.126765,1.288774,630219,141531
ME20 7JU,51.297942,0.464053,571882,158307
CT1 1PH,51.276796,1.091167,615693,157611
TN4 9SH,51.142687,0.247921,557344,140560
ME10 4DB,51.33737,0.73464,590580,163359
CT21 4HL,51.081587,1.065747,614826,135834
CT2 8QA,51.27855,1.063133,613730,157724
CT14 9BD,51.216138,1.392122,636990,151795
CT10 2RL,51.360862,1.422123,638334,167981
CT11 7PS,51.336479,1.41617,638046,165251
CT1 1SU,51.27388,1.099388,616280,157311
CT5 1PX,51.351255,1.038536,611680,165736
ME17 4HX,51.230412,0.515894,575753,150921
TN17 3JD,51.096927,0.538292,577829,136133
CT10 2RT,51.360931,1.418536,638084,167977
DA1 2HW,51.445165,0.205469,553364,174104
DA1 2NT,51.443403,0.20396,553265,173905
DA1 2LY,51.440949,0.210634,553737,173646
CT16 2EG,51.150391,1.300122,630895,144193
CT17 0DQ,51.128347,1.290115,630305,141711
CT16 2PZ,51.133707,1.307353,631484,142361
CT15 5EQ,51.143122,1.325844,632730,143466
DA10 0BZ,51.441496,0.312716,560829,173926
CT12 6RH,51.34872,1.410674,637600,166594
CT19 5FP,51.091725,1.166188,621811,137259
CT20 3RB,51.076768,1.151158,620830,135551
ME10 4EG,51.332538,0.735501,590660,162824
DA12 2PR,51.437085,0.383862,565789,173594
TN11 0AN,51.222359,0.321649,562221,149579
CT9 5RE,51.379833,1.369393,634567,169920
CT19 5JY,51.08616,1.157124,621203,136613
TN9 2PH,51.188304,0.26043,558063,145659
CT6 7NS,51.361624,1.112553,616784,167105
TN17 2PJ,51.099809,0.527322,577050,136427
ME10 4PT,51.333693,0.737278,590779,162957
TN24 8UD,51.154219,0.864037,600386,143340
TN9 2HE,51.188094,0.283704,559690,145686
ME6 5HS,51.323946,0.438117,569978,161138
TN30 6LT,51.076741,0.693896,588805,134276
TN10 4PU,51.214202,0.282318,559503,148586
ME14 5DS,51.274568,0.536846,577046,155881
TN23 3HG,51.127511,0.855708,599919,140348
TN9 2PN,51.188292,0.264294,558333,145666
CT7 9BL,51.37709,1.322191,631297,169465
TN13 3LE,51.287581,0.183726,552375,156536
DA1 1QE,51.437371,0.236159,555523,173302
DA1 5TF,51.459933,0.223931,554597,175785
DA3 7PH,51.39535,0.309639,560777,168788
ME15 7BT,51.265367,0.531064,576678,154844
ME16 0SF,51.279746,0.511979,575292,156397
ME19 6DH,51.290282,0.436018,569956,157390
ME16 0TJ,51.280329,0.50996,575149,156457
CT12 6NB,51.350281,1.392562,636331,166709
TN28 8BB,50.987994,0.94669,606905,125088
TN12 6LT,51.168903,0.385468,566870,143778
DA11 0JE,51.436635,0.35945,564094,173489
DA13 0AH,51.368909,0.359744,564357,165959
ME15 9QL,51.247438,0.533776,576936,152857
TN24 8AL,51.143419,0.886603,602011,142201
DA11 8AQ,51.428941,0.34084,562828,172592
DA11 8BG,51.432894,0.34192,562889,173034
TN24 0QJ,51.146649,0.89058,602275,142571
ME16 8AH,51.269666,0.498411,574384,155244
BR8 7LU,51.408081,0.17737,551534,169922
ME12 3JQ,51.419558,0.78267,593578,172623
BR8 7TE,51.396232,0.169892,551053,168589
CT19 4ED,51.090462,1.148719,620594,137066
ME13 7BQ,51.317643,0.896269,601923,161598
CT1 3EN,51.262683,1.100011,616376,156068
ME16 8AE,51.271279,0.496577,574250,155419
CT16 2QB,51.136121,1.307568,631487,142630
CT10 2LH,51.361226,1.407782,637334,167975
DA11 7LS,51.428448,0.361373,564257,172583
TN4 9XL,51.148683,0.255534,557856,141243
DA12 2JW,51.433242,0.385748,565934,173171
ME16 0JP,51.27286,0.496677,574251,155595
CT13 0FA,51.265126,1.335526,632791,157060
CT1 3EW,51.264788,1.096611,616129,156292
CT4 7AS,51.2609,1.084795,615323,155825
CT13 9JX,51.271694,1.345251,633436,157821
ME10 4NL,51.333756,0.755645,592058,163012
TN2 4PY,51.141417,0.293395,560529,140517
TN4 9PG,51.142901,0.261085,558264,140612
CT2 0HD,51.312928,1.148149,619494,161797
ME17 2LL,51.237472,0.710356,589299,152189
DA12 4LF,51.422046,0.398528,566863,171955
TN9 2JR,51.183881,0.274696,559075,145198
TN24 9AL,51.174149,0.884202,601709,145611
TN13 2DN,51.288902,0.168801,551330,156652
TN4 9UJ,51.14479,0.258275,558061,140816
TN4 9XB,51.150869,0.261089,558237,141498
CT8 8LX,51.376792,1.327603,631675,169449
ME14 5DT,51.273735,0.53961,577242,155795
TN9 2JP,51.183937,0.280623,559489,145217
ME10 1PF,51.342465,0.710875,588904,163864
DA2 7DR,51.428068,0.192576,552525,172176
DA2 7DA,51.428202,0.194525,552660,172195
DA2 7BB,51.430861,0.193285,552565,172488
TN15 7RD,51.299773,0.308969,561065,158159
TN25 5EJ,51.184522,0.940794,605618,146921
ME4 5JB,51.369109,0.532299,576366,166382
ME7 5HT,51.383788,0.538902,576769,168030
ME4 6JB,51.366265,0.519499,575486,166035
ME5 7EH,51.373718,0.548274,577460,166933
ME4 6TJ,51.380422,0.513996,575049,167596
ME5 0LP,51.350373,0.525751,575982,164283
ME8 0BX,51.362469,0.594052,580690,165794
ME3 9HH,51.421738,0.550182,577407,172277
ME8 7AJ,51.371089,0.5951,580729,166755
ME8 0BX,51.362469,0.594052,580690,165794
ME7 2LX,51.377685,0.561011,578331,167405
ME1 3BY,51.371439,0.500888,574171,166566
ME4 6SG,51.377734,0.517269,575287,167305
ME1 3EL,51.370264,0.498654,574020,166430
ME2 2SX,51.397824,0.465795,571630,169417
ME1 2UW,51.36416,0.502733,574327,165761
ME5 0LE,51.351992,0.524518,575890,164460
PR25 1QX,53.693968,-2.710207,353202,422181
BB5 4FF,53.761556,-2.372809,375520,429531
BB5 4AY,53.761209,-2.377372,375219,429494
PR7 3AY,53.643815,-2.620933,359048,416546
BB4 8HW,53.7083,-2.284879,381293,423579
PR1 0LN,53.73952,-2.741403,351195,427270
BB4 6SJ,53.697388,-2.306767,379843,422371
PR2 8RA,53.782763,-2.703996,353710,432056
PR2 1SL,53.76977,-2.746579,350889,430639
BB4 7BJ,53.693436,-2.247403,383761,421916
FY6 8BE,53.836444,-2.994263,334668,438257
PR25 3AH,53.687609,-2.68622,354779,421458
PR26 9HH,53.66176,-2.767474,349382,418637
BB10 3AA,53.794189,-2.231176,384869,433122
BB7 4QS,53.910132,-2.359457,376484,446057
PR3 5JJ,53.808593,-2.727011,352223,434945
PR5 6PB,53.733024,-2.661084,356486,426495
BB12 6TG,53.798126,-2.285352,381302,433573
L40 7RZ,53.6011,-2.845724,344131,411947
FY7 8AY,53.904286,-3.034885,332105,445843
LA5 9LS,54.125222,-2.761495,350331,470197
PR4 2ST,53.779526,-2.867413,342938,431815
LA1 3LS,54.05491,-2.783977,348775,462390
PR1 4LX,53.75144,-2.688368,354706,428561
BB7 2DJ,53.874674,-2.388507,374554,442122
BB8 7DP,53.863958,-2.155578,389866,440871
BB8 8JF,53.849081,-2.188158,387719,439221
PR2 8QY,53.786081,-2.70689,353523,432427
OL13 0TG,53.695483,-2.239525,384282,422142
FY7 8HE,53.911852,-3.035163,332099,446685
PR2 9YR,53.78712,-2.719551,352690,432551
PR3 1YE,53.888643,-2.767167,349675,443879
WN8 6JB,53.547888,-2.778134,348539,405976
BB11 5BT,53.778816,-2.267178,382491,431420
BB4 4EY,53.689425,-2.320292,378946,421489
LA3 1HS,54.06039,-2.879307,342542,463073
FY6 7EU,53.849613,-2.983235,335414,439712
BB5 2QY,53.738518,-2.352426,376851,426961
PR7 3LS,53.637305,-2.630033,358440,415827
PR4 5SN,53.733103,-2.764165,349686,426572
LA1 1SF,54.045723,-2.803322,347497,461382
LA1 3EF,54.047194,-2.790124,348363,461536
WN8 6JN,53.561218,-2.791861,347646,407469
PR25 1BS,53.68551,-2.710231,353191,421240
PR3 3AR,53.826058,-2.607203,360129,436814
PR5 5UR,53.729732,-2.680874,355177,426141
FY8 4DG,53.746514,-2.996672,334369,428254
L40 6JJ,53.568868,-2.786266,348026,408316
BB9 0PR,53.826365,-2.222162,385474,436700
FY5 5DG,53.867006,-3.000599,334299,441663
PR1 6DT,53.770992,-2.692587,354449,430739
LA4 5BG,54.075464,-2.850296,344461,464727
BB5 0LU,53.744339,-2.377054,375230,427617
BB1 4ED,53.770861,-2.418499,372514,430583
L39 2AT,53.566176,-2.871179,342399,408082
WN8 6JW,53.562684,-2.791662,347661,407632
LA1 2RX,54.05526,-2.804499,347432,462444
PR2 3SQ,53.780146,-2.725426,352295,431779
PR7 1LL,53.656166,-2.646096,357397,417935
BB9 8LF,53.843912,-2.194533,387298,438647
PR1 0SR,53.747538,-2.729671,351978,428154
PR1 0JE,53.750776,-2.740965,351237,428522
PR1 6QQ,53.766534,-2.687947,354750,430240
BB5 3EA,53.744746,-2.390552,374340,427667
BB7 1EJ,53.867014,-2.39198,374321,441271
LA1 4RS,54.039213,-2.802341,347553,460657
FY6 0NP,53.917116,-2.96084,336989,447202
BB7 9JA,53.815601,-2.4266,372010,435564
L39 4TA,53.563394,-2.893708,340903,407791
FY8 4JL,53.743762,-2.954833,337124,427910
PR3 2XA,53.824855,-2.605135,360264,436679
BB8 8JT,53.846901,-2.191751,387482,438979
PR7 1RS,53.660777,-2.636209,358055,418442
BB12 8ST,53.797525,-2.299406,380376,433510
BB10 2AT,53.803502,-2.220417,385581,434156
LA1 2BL,54.057644,-2.798801,347808,462705
PR7 2NJ,53.641515,-2.649457,357160,416307
PR4 6AQ,53.684525,-2.831179,345202,421217
BB11 3EN,53.783651,-2.22825,385058,431949
WN5 7AL,53.528841,-2.717774,352517,403815
BB11 1RA,53.789496,-2.253964,383366,432605
PR5 6RN,53.736315,-2.656088,356819,426858
PR25 2TP,53.694873,-2.699908,353883,422275
BB18 5TB,53.911463,-2.178224,388390,446160
OL12 8TS,53.657781,-2.181963,388072,417936
BB2 3HJ,53.737825,-2.470519,369061,426929
BB3 3HD,53.694341,-2.465611,369353,422089
BB3 3HD,53.694341,-2.465611,369353,422089
BB3 0AL,53.715111,-2.484326,368133,424408
BB1 1PY,53.741107,-2.453878,370161,427287
BB1 8QA,53.767583,-2.486811,368009,430247
BB2 4SR,53.729519,-2.514473,366155,426025
BB2 2JR,53.742694,-2.493619,367541,427481
BB1 5PE,53.758934,-2.464718,369459,429275
BB2 7AD,53.754116,-2.513151,366262,428761
BB2 6TD,53.741865,-2.511227,366379,427397
FY2 0NH,53.842472,-3.033025,332127,438964
FY2 0NH,53.842472,-3.033025,332127,438964
FY3 7LS,53.836996,-3.015293,333285,438338
FY4 3JZ,53.78864,-3.027831,332382,432970
FY2 0AZ,53.855609,-3.037666,331843,440430
FY4 2AR,53.796026,-3.042647,331418,433806
FY4 4PH,53.79809,-3.014747,333259,434009
FY3 7EQ,53.826841,-3.020456,332929,437213
FY4 2AR,53.796026,-3.042647,331418,433806
FY2 0TS,53.835814,-3.040049,331654,438230
NG9 3DU,52.926777,-1.240572,451150,336866
NG19 6BW,53.152051,-1.213157,452718,361946
NG5 6NZ,52.997488,-1.116899,459367,344827
NG17 8HP,53.11013,-1.270317,448943,357242
NG2 7QY,52.927607,-1.154426,456940,337023
NG9 3GD,52.939455,-1.25087,450443,338269
NG18 2AT,53.151403,-1.190201,454254,361891
NG4 3SH,52.974821,-1.104212,460250,342316
NG4 4AA,52.975473,-1.070928,462484,342417
NG9 5AL,52.912013,-1.231625,451769,335230
NG5 7JZ,53.000632,-1.112901,459631,345180
NG14 6JZ,53.041653,-1.087092,461305,349765
NG22 9TD,53.208961,-1.000723,466836,368454
LE12 6QN,52.836482,-1.175227,455658,326870
NG16 3EA,53.019913,-1.312328,446227,347178
DN22 7PY,53.331322,-0.951646,469914,382113
NG19 0JX,53.161303,-1.131849,458143,363038
NG9 7EW,52.920788,-1.268832,449257,336180
NG16 3EA,53.019913,-1.312328,446227,347178
NG15 6PX,53.032838,-1.227169,451924,348674
NG21 0AG,53.114504,-1.119509,459032,357842
NG16 2NJ,52.998671,-1.255612,450056,344853
NG17 7DH,53.097997,-1.246089,450579,355909
NG24 4AB,53.068239,-0.804484,480203,353001
NG24 4AB,53.068239,-0.804484,480203,353001
NG19 8QA,53.171778,-1.187095,454436,364160
NG20 0QN,53.209547,-1.147884,457007,368392
NG25 0LG,53.074155,-0.957514,469940,353499
NG15 7DB,53.044653,-1.213921,452798,349998
NG24 3AL,53.063902,-0.788114,481308,352537
S80 2SF,53.295372,-1.115495,459052,377966
S81 7EN,53.319555,-1.12687,458261,380647
NG17 2DU,53.135626,-1.266342,449180,360081
NG19 7AP,53.154328,-1.205355,453237,362205
NG5 8GX,53.009967,-1.130506,458437,346204
DN22 7NJ,53.320926,-0.957215,469560,380951
NG2 7BW,52.917094,-1.124053,458996,335878
NG18 2DY,53.147369,-1.17084,455554,361457
NG16 6BW,53.07195,-1.307395,446502,352970
DN11 8EF,53.421107,-1.054187,462953,392006
NG4 4HX,52.981563,-1.093542,460957,343075
NG12 2FQ,52.945024,-1.034614,464968,339062
NG12 5FF,52.873774,-1.084825,461695,331092
NG17 1EE,53.123379,-1.261321,449530,358722
NG13 8BL,52.949351,-0.954265,470360,339619
NG22 0JH,53.232692,-0.883208,474643,371210
NG19 7BB,53.147681,-1.199437,453641,361470
NG2 7FA,52.917881,-1.137006,458124,335955
NG5 9PJ,53.014089,-1.16253,456283,346637
NG8 5GY,52.968929,-1.192915,454301,341590
NG8 3GP,52.966505,-1.212123,453014,341306
NG6 8HG,53.006994,-1.196125,454038,345822
NG7 7AR,52.973582,-1.162375,456346,342131
NG6 0HT,52.980001,-1.187079,454679,342826
NG11 8JW,52.907927,-1.164325,456300,334826
NG8 2FT,52.954106,-1.228066,451958,339915
NG8 3GP,52.966505,-1.212123,453014,341306
NG3 7EB,52.956534,-1.114712,459570,340273
NG2 7YF,52.930552,-1.151438,457137,337353
NG5 1DG,52.978598,-1.158629,456591,342692
NG8 3LD,52.963882,-1.200304,453811,341023
NG7 2PL,52.941383,-1.18066,455159,338535
NG8 4HY,52.964645,-1.235546,451443,341082
NG5 9AZ,53.009115,-1.174996,455453,346074
NG8 3EZ,52.966704,-1.205493,453459,341333
SY2 5LA,52.711132,-2.722127,351311,312852
WV16 4ER,52.537472,-2.420673,371564,293373
SY6 6EX,52.544691,-2.805863,345447,294398
SY9 5AY,52.488465,-2.996217,332452,288305
SY4 2AX,52.793604,-2.850943,342717,322121
SY1 3LP,52.73476,-2.740542,350094,315493
TF9 1HF,52.904938,-2.476635,368039,334273
TF11 8PD,52.672222,-2.36608,375343,308342
DY14 8PE,52.380257,-2.483494,367186,275912
SY12 0EA,52.903855,-2.901824,339440,334427
SY8 1GJ,52.377817,-2.727958,350543,275780
SY11 2AR,52.852868,-3.06142,328622,328902
SY5 0TG,52.647261,-2.882508,340389,305868
SY3 9DW,52.692257,-2.768733,348140,310785
WV16 5JD,52.530655,-2.426593,371158,292617
SY3 9EE,52.695937,-2.768176,348182,311194
SY10 7BD,52.918089,-3.020285,331495,336117
SY13 2BY,52.958319,-2.676326,354664,340319
SY13 2BY,52.958319,-2.676326,354664,340319
SY1 4LL,52.731629,-2.723562,351237,315133
SY4 5UB,52.858974,-2.729778,350961,329303
TF13 6NB,52.602727,-2.558439,362276,300695
TF7 5HX,52.633566,-2.46833,368401,304082
TF10 7BD,52.769297,-2.381805,374337,319146
TF1 3DY,52.709374,-2.518623,365058,312538
TF10 7DS,52.765432,-2.367455,375303,318711
TF1 3LE,52.714057,-2.522838,364777,313061
TF1 2DT,52.691925,-2.518564,365048,310597
TF1 5NU,52.70163,-2.485604,367283,311661
TF3 1FA,52.655835,-2.434863,370681,306545
TF7 5FB,52.643397,-2.457854,369117,305171
TF10 7HL,52.763222,-2.381218,374373,318470
TF4 3JS,52.662905,-2.464637,368672,307344
TF2 7JR,52.713548,-2.447338,369877,312970
TF3 4NW,52.677458,-2.45821,369117,308960
TF2 6JZ,52.702975,-2.449923,369695,311795
SK11 8LB,53.255367,-2.141486,390658,373160
ST7 2HR,53.099059,-2.318246,378788,355809
CW5 7DY,53.056529,-2.514384,365621,351154
CW12 4NS,53.165775,-2.246479,383619,363212
CW12 1NT,53.174303,-2.204877,386403,364152
SK10 4AF,53.270751,-2.1598,389440,374874
CW4 7DX,53.197155,-2.368489,375480,366738
CW2 7NQ,53.090994,-2.456993,369492,354962
WA16 0EA,53.300945,-2.381297,374686,378289
WA16 0EA,53.300945,-2.381297,374686,378289
SK11 8JR,53.252603,-2.13797,390892,372852
CW5 5HD,53.069333,-2.534028,364315,352588
CW10 9BU,53.190716,-2.447951,370167,366052
SK12 1PU,53.344197,-2.113333,392552,383039
CW2 7JT,53.09033,-2.447176,370149,354884
CW2 8AE,53.087214,-2.457984,369423,354542
CW11 3NT,53.14574,-2.373581,375110,361020
CW11 3NS,53.142864,-2.370775,375296,360699
CW2 5DH,53.067511,-2.457849,369418,352350
CW1 4EB,53.105166,-2.431527,371207,356528
SK10 2EE,53.269568,-2.127019,391626,374738
SK9 1LZ,53.32215,-2.23001,384776,380605
SY14 8JD,53.027777,-2.761566,349020,348103
CH3 5XF,53.18435,-2.864406,342333,365599
CH1 5JH,53.203756,-2.933696,337731,367816
CH4 7HS,53.179074,-2.892446,340452,365035
CH3 7AD,53.183188,-2.833198,344417,365445
CW9 8EZ,53.241886,-2.50721,366248,371771
CH65 7AQ,53.27073,-2.915691,339029,375251
CW8 1LH,53.250223,-2.537043,364264,372713
WA6 0HY,53.279911,-2.752079,349951,376145
CH64 9NH,53.296834,-3.055053,329778,378283
CH4 7AE,53.1844,-2.885777,340905,365622
CW8 1JW,53.248877,-2.528634,364824,372559
CW6 0BL,53.153511,-2.665244,355610,362026
CW9 7DT,53.255933,-2.484172,367796,373323
CH65 6EA,53.277105,-2.907219,339603,375953
CH2 1NN,53.21364,-2.872648,341822,368864
CW8 3HT,53.260274,-2.580808,361353,373854
CH66 2NU,53.264298,-2.911731,339284,374532
CW7 2BT,53.194753,-2.537008,364220,366542
PL31 1DD,50.459765,-4.711224,207658,65727
PL26 7RN,50.338495,-4.891382,194348,52728
EX23 8DQ,50.826129,-4.535,221559,106017
PL17 7DR,50.502732,-4.315807,235870,69554
TR14 7PP,50.214098,-5.312161,163796,40149
TR19 7JX,50.124694,-5.686963,136571,31468
TR11 4LH,50.157979,-5.095224,179011,33245
PL23 1HE,50.334971,-4.643932,211940,51681
PL23 1HE,50.334971,-4.643932,211940,51681
TR27 4DN,50.184806,-5.410648,156622,37210
TR13 8NR,50.106935,-5.273506,166030,28115
TR18 2TG,50.124912,-5.541089,146996,30987
PL15 9JR,50.629488,-4.358869,233265,83743
PL14 3EA,50.458183,-4.463769,225214,64939
PL13 1NQ,50.364233,-4.448858,225928,54459
TR18 3JT,50.128292,-5.556454,145916,31415
TR12 7EB,50.025271,-5.237477,168212,18925
TR7 3BH,50.416926,-5.057668,182876,61920
TR1 1TN,50.267556,-5.030807,184107,45237
PL25 3NR,50.337376,-4.769305,203029,52273
TR10 8PZ,50.167497,-5.116707,177521,34367
PL25 4BZ,50.342844,-4.786294,201843,52926
TR15 3PZ,50.228599,-5.270969,166805,41631
TR15 1TA,50.235745,-5.238119,169182,42323
TR3 6LT,50.259796,-5.102876,178936,44586
TR2 5SE,50.272823,-4.899919,193456,45451
TR26 2BB,50.201825,-5.480388,151733,39332
TR26 2BB,50.201825,-5.480388,151733,39332
TR14 7AD,50.209242,-5.295367,164970,39556
PL12 4AY,50.402137,-4.220382,242302,58163
PL32 9UJ,50.621721,-4.684337,210218,83663
PL11 2NH,50.376286,-4.205784,243254,55258
TR7 3JA,50.419803,-5.048829,183517,62214
PL27 6BU,50.521923,-4.829356,199538,72950
CA16 6XU,54.583523,-2.495024,368104,521037
CA7 3EZ,54.76376,-3.33427,314246,541797
CA5 7NN,54.845634,-2.980725,337121,550532
LA11 7SA,54.198274,-2.949909,338127,478474
CA13 9HF,54.667193,-3.351057,312959,531073
LA7 7DD,54.228706,-2.768507,349998,481716
LA15 8AH,54.159176,-3.184335,322761,474355
CA14 4JW,54.612944,-3.521516,301835,525262
LA13 9BB,54.118965,-3.216695,320571,469917
LA21 8EW,54.367266,-3.074585,330280,497393
CA12 5QB,54.608477,-3.144488,326175,524303
LA9 7EQ,54.31744,-2.741183,351883,491570
CA17 4HA,54.47452,-2.351259,377335,508852
LA23 1HW,54.392041,-2.921684,340250,500009
LA18 5AB,54.213642,-3.269193,317329,480511
CA7 9PX,54.821752,-3.155758,325838,548046
CA15 6NT,54.716693,-3.488622,304204,536760
CA1 1NA,54.896956,-2.924824,340786,556194
CA11 7EG,54.659153,-2.757995,351199,529604
LA6 2HJ,54.20172,-2.60384,360707,478609
LA9 6PJ,54.338793,-2.735507,352277,493942
CA1 1LY,54.895835,-2.923317,340881,556068
CA2 6LB,54.881476,-2.971449,337772,554512
CA28 8UG,54.543504,-3.560994,299114,517592
LA13 9LE,54.132251,-3.201259,321605,471378
CA14 3EE,54.63968,-3.544425,300421,528269
CA9 3QU,54.811064,-2.439938,371823,546333
LA10 5AL,54.322693,-2.520174,366264,492026
CA7 4DD,54.871999,-3.384316,311264,553903
CA14 5BH,54.624846,-3.555341,299680,526634
CA14 4EB,54.641687,-3.532879,301171,528476
CA1 1JB,54.896699,-2.931414,340363,556171
CA11 8NG,54.659406,-2.74921,351766,529626
LA12 0EB,54.188447,-3.094446,328681,477517
LA14 3JT,54.104773,-3.258554,317807,468386
LA14 3JT,54.104773,-3.258554,317807,468386
CA22 2DQ,54.484204,-3.529914,300981,510950
CA28 8TY,54.539178,-3.558449,299268,517107
CA28 8TY,54.539178,-3.558449,299268,517107
CA8 1AR,54.94402,-2.742537,352532,561292
GL51 0WH,51.915439,-2.114548,392218,224107
GL5 4AX,51.751142,-2.238015,383666,205854
GL53 8QF,51.881348,-2.044205,397054,220310
GL4 3QU,51.85693,-2.209519,385667,217614
GL4 0RT,51.828772,-2.262802,381986,214494
GL4 0RT,51.828772,-2.262802,381986,214494
GL51 3EF,51.886753,-2.100861,393155,220915
GL55 6HU,52.053857,-1.776329,415434,239520
GL3 2PL,51.879799,-2.160741,389032,220149
GL3 2RB,51.881896,-2.177935,387849,220385
GL7 1XB,51.712397,-1.987969,400928,201518
GL7 1HS,51.716898,-1.944325,403943,202020
GL52 8AE,51.941564,-2.05564,396272,227008
GL54 2BD,51.888759,-1.758129,416743,221161
GL2 5AE,51.839613,-2.251123,382795,215697
GL15 5DZ,51.721866,-2.535891,363079,202707
GL17 0DU,51.859177,-2.484303,366744,217954
GL7 4JQ,51.714673,-1.779741,415314,201794
GL14 2AZ,51.828851,-2.492815,366135,214585
GL4 6RN,51.844573,-2.221538,384835,216242
GL1 3JN,51.872866,-2.23629,383829,219392
GL12 8RB,51.631595,-2.364153,374892,192594
GL16 7QW,51.808831,-2.609257,358092,212419
GL10 2HA,51.752804,-2.279513,380802,206049
GL5 4HE,51.74542,-2.235377,383846,205217
GL3 4QF,51.848212,-2.148797,389847,216634
GL18 1QF,51.926695,-2.412114,371758,225433
GL51 0HG,51.906635,-2.116357,392092,223128
GL52 3JD,51.911467,-2.064413,395666,223661
GL11 4BY,51.686535,-2.357318,375395,198702
GL1 5LE,51.846238,-2.243524,383321,216432
GL4 0DD,51.828343,-2.244821,383225,214442
GL2 4PR,51.824102,-2.287397,380289,213981
GL2 0LF,51.873607,-2.205384,385957,219468
GL8 8AE,51.646761,-2.160174,389014,194230
GL5 4HF,51.746118,-2.232585,384039,205294
GL20 8DF,51.996041,-2.132217,391019,233074
GL6 7DY,51.73518,-2.16014,389038,204064
GL54 5LB,51.965307,-1.964396,402543,229648
NP16 7AA,51.640336,-2.658989,354494,193709
HP2 4DE,51.753325,-0.449001,507158,207208
HP4 3AH,51.75264,-0.56423,499206,206969
HP2 7HL,51.775796,-0.447724,507193,209709
SG1 3RB,51.914584,-0.202612,523722,225532
SG2 9SW,51.889849,-0.17295,525831,222832
AL4 0XB,51.755146,-0.299214,517492,207641
CM23 5BD,51.874604,0.181386,550264,221808
AL10 8NL,51.758852,-0.226307,522514,208173
CM23 3LU,51.856692,0.162337,549012,219777
EN10 7DD,51.740689,-0.024034,536528,206512
WD23 3AA,51.646217,-0.370273,512858,195415
WD23 4PA,51.648726,-0.349036,514321,195727
HP1 3DW,51.75763,-0.48328,504782,207637
AL9 7BN,51.727429,-0.183648,525545,204751
SG12 0DP,51.813908,-0.045801,534807,214614
EN8 9LY,51.701164,-0.045351,535174,202077
SG6 3NX,51.976736,-0.231721,521552,232395
SG1 1LA,51.896778,-0.199543,523982,223557
EN6 2DU,51.690779,-0.207194,524019,200635
WD6 1WD,51.66059,-0.261434,520350,197187
SG6 4BA,51.976359,-0.247461,520472,232327
WD25 7HW,51.697916,-0.392133,511219,201131
SG9 9BT,51.950984,-0.025338,535804,229896
EN7 5QW,51.706421,-0.057051,534350,202640
HP1 1TX,51.749228,-0.478839,505108,206709
CM23 5NJ,51.867744,0.171104,549579,221024
WD6 5LG,51.666524,-0.266297,519998,197839
SG6 3QA,51.968877,-0.241915,520873,231504
SG5 1JB,51.951164,-0.278507,518406,229474
SG4 9RS,51.947938,-0.26942,519039,229130
CM23 5HX,51.871051,0.171205,549575,221392
HP1 2PH,51.759612,-0.499747,503641,207834
SG1 4AE,51.920685,-0.214758,522870,226190
EN11 0QF,51.774993,-0.001604,537972,210369
WD4 9HN,51.716668,-0.460867,506425,203114
SG7 6DZ,51.987677,-0.190774,524334,233681
CM21 9BY,51.820834,0.149345,548235,215763
HP3 8JB,51.741969,-0.44293,507604,205954
AL1 3RQ,51.752865,-0.329493,515408,207339
AL1 2QA,51.738693,-0.350509,513993,205730
SG2 8UT,51.900374,-0.175532,525624,223998
SG8 7JH,52.054535,-0.010886,536482,241439
AL8 7NL,51.81987,-0.21136,523379,214984
EN6 1EZ,51.703069,-0.183596,525616,202042
AL4 0TT,51.747487,-0.288811,518230,206806
SG2 0HS,51.911339,-0.168269,526093,225230
AL10 8AB,51.760212,-0.220529,522909,208334
WD25 0UU,51.703239,-0.389441,511392,201727
SG12 9NX,51.802985,-0.030855,535870,213427
SG5 2UR,51.962497,-0.283051,518064,230727
WD23 2TY,51.658492,-0.369037,512913,196782
WD18 9BL,51.640739,-0.42952,508772,194716
SG13 8EN,51.793241,-0.078931,532584,212255
WD3 3AQ,51.644922,-0.455406,506971,195143
AL5 3AE,51.820409,-0.372265,512288,214784
AL3 6DB,51.769602,-0.332223,515177,209196
WD3 6EW,51.663537,-0.51407,502870,197129
